default,student,balance,income
0,0,1136.3311317779198,42149.8689946234
0,1,1945.49048287582,14941.3179564765
0,1,1442.54360101309,13049.3193822184
0,0,135.62901551719298,39925.7001694146
0,0,423.876946748039,36783.0514316689
0,0,299.779595327805,28917.5378107748
0,1,701.5393705596221,17607.4578217575
0,0,283.207206967033,39263.3920225272
0,1,1357.84973416896,11402.5406341367
0,1,1327.86416271289,11020.906425843501
0,1,946.449982295599,15179.2120481767
0,0,663.505282228982,53102.245512031
0,0,115.84008401703699,47519.8497166199
0,0,800.486211245275,37715.8363282901
0,0,640.06389375316,52413.858970097805
0,0,877.2830135589011,27405.1354982312
0,1,1382.08769153044,15552.2520534633
0,0,751.3945388827949,50910.2456238742
0,0,0.0,39893.271925953595
0,0,1120.7032386567,29613.887583210297
0,1,1312.0514309898101,28483.1355092216
0,0,389.055327796639,22581.623652805298
0,0,861.6904461915519,58029.640234209
0,0,1079.39600547751,38864.1448016021
1,0,1893.2897921347896,31821.7255806098
0,0,337.495903885671,55853.265132957
0,0,1142.3517057945,45580.5748105396
0,1,847.0564853011839,13741.3270672054
0,1,1575.23811614421,24469.491397924303
0,1,403.347053465851,19690.3455102708
0,1,566.52311940044,25398.3983784735
1,1,2009.6857436175,25694.496157719503
0,0,954.598167759023,50139.092990090896
0,0,1057.9404153634,45514.672526421506
0,0,381.3874762368,28265.0860891034
0,0,793.186855645959,35555.7802801686
0,0,1078.91038460747,54419.786552195896
0,1,1311.0984831085,21189.2384030857
0,0,38.2955762452304,37186.5515932779
0,0,756.216699632025,36513.921210848996
0,0,56.8693777172818,56245.065400060994
0,0,1189.7480394451,30315.8851349596
0,0,1337.3908774080198,51507.5009172858
0,1,1255.49921454235,16703.017367649598
0,0,1211.86792636394,42777.5823449863
0,0,318.877270818323,50069.02432659
0,0,336.070545184453,38595.9115460888
0,0,934.490492585725,31043.4083271013
0,0,812.4882978739689,42721.3006969775
0,0,1184.6839038579599,37937.9526452613
0,1,1737.60759331587,7153.53966613685
0,0,94.1207207052075,36303.9415847774
0,0,994.674438200426,33002.339051365496
0,0,0.0,21809.2185090883
0,0,1006.4688297940401,44563.770804478205
0,0,331.922818528942,47779.9265626849
0,0,967.135255397538,23278.6659099311
0,0,132.158429036917,26878.4721288802
0,0,813.740992900912,30975.2140864352
0,1,0.0,15986.2419692976
0,0,529.264958998472,38814.6066989842
0,0,743.0559317049741,40944.5638044847
0,0,27.7011326957247,45540.9438952868
0,0,1299.92466935923,44214.5409068333
0,0,906.541762633329,27074.774743334303
0,0,1451.17947567421,53556.5521032807
0,0,1027.56653131669,48558.0872833985
0,0,1047.2274214374002,40974.728128351
0,0,1452.60329285459,28989.043954812598
0,1,1190.5441119878699,20291.1719762324
1,0,1858.9045150328,35525.2139266658
0,1,1152.52022436875,12699.405867675
0,0,831.5951865950079,37372.828273650695
0,0,922.696676206001,34622.6193419817
0,1,469.456415113981,13944.8933994208
0,0,474.82921913766603,41288.8291033446
0,1,1485.27211754258,10300.8554419372
0,1,943.347555917682,19977.8917657018
0,0,1789.4645117868602,27427.004566428503
0,0,659.54319765296,21835.1717983776
0,1,1319.5340049907302,24032.5441186774
0,1,514.368265849261,18934.6834675869
0,0,1244.46519780121,40036.0080793479
0,0,946.8100507349451,41237.7692527975
0,1,535.686020138973,11019.606930876002
0,0,682.818458764429,33026.0037380434
0,0,1190.4859598224,38553.5747928755
0,0,171.001189215614,42749.130710704
0,1,1238.0166157952901,26854.366275342403
0,0,1037.15769934664,36034.5783662925
0,1,464.835310415625,19121.2286476846
0,0,124.699031959162,65211.074213762804
0,0,667.203060826678,44682.8315566199
0,0,1111.06099784139,50301.4756839878
0,0,1142.39653992749,33740.442978524705
0,0,778.830165590655,44257.3310325373
0,0,1412.0247547104998,47727.5646264883
0,0,986.0818160208198,52009.399645833895
0,0,1251.7840194082198,32721.1440442512
0,0,149.024488439011,33398.4623670415
0,0,465.08553459872,43480.5684862969
0,0,1031.12679572637,41022.095640174
1,0,1478.12406941257,31515.344492647797
0,0,789.0007056722501,35798.472637862
0,1,790.2959403000181,14086.4483687159
0,1,1123.59504743967,16082.9057091627
0,0,1370.10949573634,40101.3791314575
0,0,396.513587196819,41969.7467736577
0,0,682.078365531623,30736.8876521614
0,0,338.735981024486,44923.045529359406
0,1,1056.32947590818,16000.8417743231
0,0,927.211780951994,44368.8830946909
0,0,634.696104527899,32594.692234932598
0,0,833.533112973416,40526.305619329505
0,1,1345.2306269047,18518.7156890476
0,0,550.8989669238961,45347.781616879
0,0,495.70895417856104,24845.432974480496
0,0,661.42615221656,22610.3102990663
0,0,136.199589610616,20935.619113342298
0,0,480.192585338536,26084.407136590402
0,0,230.868924844914,32798.7825914845
0,0,93.57019869623541,42930.7791819229
0,1,508.82485167606904,22663.709834022597
0,1,970.515946612273,16584.8282890372
0,0,1324.29667077346,46875.3942656965
0,0,932.9638468106559,32105.4419240328
0,0,0.0,31418.3691364503
0,1,984.7631618482401,17039.9733179552
0,0,725.1205003721069,47549.2007503581
0,0,246.82380967118098,40953.3427649492
0,0,1051.32109144088,23859.4318006112
0,1,926.8926125980009,19445.9371721
0,1,1024.02488477689,18545.899643740202
0,0,699.84202422219,41985.2576732019
0,1,1036.32351410449,14108.454519621899
0,0,321.108806748075,36275.1428853987
0,0,0.0,41152.1739500131
0,1,1299.1873236692402,19878.7473498519
0,0,763.375309314187,40978.141181548795
0,1,808.7427718583431,9775.58139591036
0,0,808.507503648157,34543.018801287595
0,1,677.552825772912,20745.0153256246
0,1,904.008926715623,13996.501895776
0,1,102.16677162937799,26266.3628194819
0,0,1218.34651457605,43930.9898912831
0,1,774.413837130444,12289.864373073899
0,0,1309.56437410882,47432.432781125994
0,0,921.998990759072,31553.7340487163
0,0,629.696208455544,60230.2190055931
0,0,77.5029386309678,31050.1558214859
1,0,1772.85548374805,42080.1068361856
0,0,960.237692052783,53418.510829153
0,0,664.652987898369,56677.621412366796
0,0,109.918733972492,33419.0068888307
1,1,1790.36053654332,14306.823602407
0,0,1425.80162855037,34015.849870634906
0,1,1167.62012409765,23502.2128231377
0,0,891.192146223565,35862.167302747795
0,1,1124.25931173712,23168.923446421402
0,0,1796.11437554937,31862.5752894627
0,0,237.976185648148,38229.5178649747
0,0,1353.26492393312,43888.8830574219
0,1,1176.55006037624,18662.598828590802
0,1,1229.44149773733,12158.044657865801
0,0,270.548125020502,34258.831227279705
0,1,722.055420122016,14661.524562408798
1,0,1170.19897414894,46692.1047752222
0,0,840.136505158277,38738.177153156605
0,1,873.641237177001,21810.6119901713
0,0,434.243340354206,57146.4261041008
0,0,605.274447356026,58469.4754932954
0,0,428.842161894841,36980.1392701934
0,0,1662.7621916380801,36691.562186102004
0,0,682.712411748219,33175.1830451957
0,0,598.513776952532,42584.1208108417
0,0,1088.25476515341,32617.5934807198
0,0,911.0522329106219,38629.5183603014
0,0,538.160022756727,44654.093181561904
0,0,721.7438218171291,21162.742715650602
0,1,438.51736710073897,17400.3908541523
0,1,516.8654490129541,20179.3460581977
0,0,811.171202855366,42185.4435714864
0,0,775.981834559193,68179.761202979
0,0,285.400001355113,39398.5653544955
1,0,1554.8163187232801,26430.489404918597
0,0,1057.0152122795698,54652.710332694805
0,1,673.812427068436,17672.2879836527
0,0,689.687362383195,24085.4348274782
0,1,1400.34458861735,14768.6962199807
0,0,601.417290539683,41490.6158444197
0,1,754.8595587408149,18996.8367038408
0,0,639.665261488891,49977.294955523204
0,0,765.7724450610491,35122.0273798104
0,0,220.36895765068803,24019.3105599941
0,0,47.3026675420401,38293.311142555496
0,1,780.722398716924,23819.7887922
0,0,168.813495469025,57262.7545045714
0,0,1557.6409514341901,46030.2620885468
1,0,1891.1096143064603,34448.693854621
0,1,688.7475483627279,26662.376604636
0,0,452.00787706651704,39990.7656923565
0,0,574.49119284902,31632.6242446603
0,0,572.166138659987,43807.2190457683
0,0,946.7707460334351,26618.522760979904
0,0,523.9086947640351,43928.637933275495
0,0,1146.35838527664,44840.0249597264
0,0,1646.61391882233,39347.4567996525
0,0,1216.20230943934,43656.1288917427
0,0,1184.89962505962,53896.9022479321
0,0,1416.06555486279,40371.2845887418
0,0,431.942741359302,46658.013814119004
0,1,521.033066390733,16887.1603924733
0,1,806.996111210473,15964.996975619199
0,0,775.4439275393801,33781.7810651214
0,0,942.2799083196691,24683.3808068886
0,1,1261.25713821857,26085.076117639903
0,0,509.37089223080903,39546.472643901805
0,0,1389.3864522944,39707.9895454689
1,1,1836.1617645454899,18944.8078756839
0,0,196.482990431978,41972.984954564105
0,0,1348.88886606099,40548.7527125412
0,0,661.602025255988,43157.1192790073
0,0,718.9867228378849,21044.6738318112
0,0,451.12932412663696,39849.713239490404
0,1,114.418241597804,12540.907277886
0,1,889.01231271351,10382.9368009385
0,0,1046.1353243658198,47218.8167896895
0,1,1263.87483062068,18520.063670075
0,0,1109.03463427706,29759.6363034254
0,0,698.4053811662919,33265.4358443004
0,0,1328.9671255282499,51721.3716111438
0,1,1199.80924416626,19538.0274856053
0,0,1261.77845265055,26767.9232836531
0,0,605.365694250338,39002.2296432859
0,0,550.6398861583181,35648.3906286712
0,0,894.275095526371,36513.5391982464
0,0,1163.53457380034,46173.768243075996
0,1,1061.75508628024,17502.8196418475
0,1,1204.54963030766,19058.9845429835
0,0,1666.4156238280402,18916.3748629881
0,0,412.902060866997,49060.9237393665
0,0,595.0659733981861,29842.8860499033
0,1,836.0057683201669,7404.715843037109
0,0,178.154515698657,28785.9620969575
0,1,627.645320776991,17868.4448460212
0,0,1004.25509531634,36895.865549294
0,0,1195.3995682929599,34333.9299147998
0,0,515.635635549008,51072.8470169857
0,0,1242.1103778612598,37980.7583661376
0,1,153.261039737442,14027.7907404296
0,0,1086.74028592913,42451.9930812468
0,0,280.959049718201,29998.8573033458
0,0,955.881414291977,48657.790365912195
0,0,1093.28225760166,18844.2503915266
0,0,734.0879454430279,22342.5503467431
0,0,793.829387731878,45089.5520625048
0,1,410.496187222397,25838.1973641363
0,1,677.653196612127,18930.077199437
0,0,814.5538744919479,39148.5583732843
0,0,800.1773456393511,43547.3981682596
0,1,300.795504329199,19673.674058353798
1,1,1748.68084923477,13715.4243783026
0,0,0.0,54901.8222134325
1,0,1807.68449070323,42308.954453704704
0,0,833.070562943636,36330.2620852814
0,0,794.464327017522,32431.8205514509
0,0,631.598011335177,46841.1109643927
0,0,108.249452612372,45264.564793789505
0,0,1040.39643430957,41395.2882512831
0,1,1207.05248263756,24747.8899692653
0,0,67.2304390711129,45751.4479321279
0,0,438.39890382946,40576.7421222242
0,0,708.5797949835891,21728.8201971829
0,0,775.4022116408299,41857.5780281973
0,0,0.0,49459.275484274
0,0,610.506735467534,52124.2335736703
0,0,845.3432644680769,34216.754363781896
0,0,181.91977853134998,37725.247355369596
0,0,272.987840705252,63566.3659949776
0,0,805.096332709731,40236.8996303352
0,0,226.85570475018298,33014.8933279067
0,0,0.0,39576.4346515849
0,0,691.928828791926,23957.7148776853
0,0,1674.1978299405403,54658.0741462208
0,1,715.717417435997,27285.3332362387
0,0,339.433429654687,44889.8749067007
0,1,767.337131679801,21979.6465311961
0,0,1088.48809632531,38171.372073357204
0,0,28.5673908447128,35414.5782763459
0,1,792.577561599726,21347.2734497751
0,1,1093.11502043624,22593.0816087832
0,0,408.489246623899,35984.561683511
0,0,1214.83096837004,38224.9620526713
0,1,850.159886593427,26764.2924616864
0,1,1078.662962939,25945.1789642873
0,0,403.64645291367003,55458.8912456237
0,0,1378.16988733139,48152.9878524834
0,0,306.995202580848,43504.305236463595
0,0,1569.38083521793,42414.6253557756
0,1,1377.26968341296,17077.2421060231
0,1,656.379056976585,26578.8835572058
0,1,1654.6327345085401,23687.357206598997
0,0,702.084751460991,47811.758073426
0,0,1110.060615566,40236.5014860719
0,1,718.211753993742,18788.7481217329
0,0,737.150431835345,50544.7841921839
0,0,672.380047621219,40236.8732028806
0,0,1298.00276254287,42219.911237806096
0,0,489.39937407007795,37338.5829188421
0,1,636.104269012361,20763.8278588407
0,1,1406.79982672379,16686.628010228702
0,0,997.80984304604,50287.873740959294
0,0,0.0,49792.7572585251
0,1,691.224742286061,16872.15171466
0,0,485.868909720813,14213.7055827875
0,0,730.1796753059809,42685.1846676899
0,0,152.119512563396,41847.2318400977
0,1,1105.92557104881,13126.214243143
0,0,0.0,47592.7281367208
0,0,815.7376680447251,48788.103340274196
0,0,568.629894009905,28122.594087845297
0,0,589.944419374562,24854.604583021403
0,0,1139.56716632629,36363.6248039883
0,1,344.522896814282,21341.653837536298
1,0,2005.57512847055,36636.0085937313
0,0,1391.03380861176,51881.8186725178
0,0,1338.88459679214,32500.584874045602
0,0,78.78255363170071,37605.452512539
0,0,764.6451796190021,49100.9483808579
0,0,602.616877680922,56017.12753740019
0,0,834.690059477593,42468.9136646455
0,0,1391.51659069133,30152.8038725424
1,0,1823.7514257788,53526.3564109476
0,0,1010.0707592746302,39456.908335945
0,1,1069.80034045604,14736.1469974806
0,0,1116.06577105079,37074.0613666501
0,0,428.402283947888,36340.651070882
0,0,147.488575172857,44482.26877865769
0,1,689.5191950038729,15600.0473661363
0,0,939.420716799608,55360.033122434295
0,1,591.1402653031861,19937.022568518798
0,0,1139.26436423453,41869.3186673096
0,0,500.64925119635,31353.7500167738
0,0,1109.40861565878,64213.1924852685
0,1,733.928448994375,28105.6061988492
0,0,687.956792216651,40354.2160422405
0,0,118.598450931479,35974.764005252204
0,0,0.0,42009.041824715496
0,0,634.8650438294641,49681.224533154505
0,0,615.471254254668,38161.6557035216
0,0,457.95774363376097,36211.1949861006
0,1,854.149364662585,12843.4365131166
0,0,770.9545178232879,42673.9931495883
0,1,0.0,24283.3359823875
0,0,58.4438977974733,44838.694989338095
1,1,1893.6643342682999,21526.3506270682
0,0,768.0436339271249,35951.1246696067
0,0,336.242417261439,46279.5258632712
0,0,852.971339880667,42773.7714603003
0,1,1300.70792413699,13675.520182646002
0,0,743.5160764733231,33764.571812105
0,0,293.452357466707,38528.4473640524
0,1,1472.94846140665,23877.592659067202
0,0,756.160130857701,52778.053625218396
0,0,465.495600172177,42358.161541564
0,1,1041.43874269112,24847.8812033725
0,0,709.738287402227,46363.3436703512
0,0,427.117689978097,34193.1609253433
0,0,612.225776174973,60323.3572672294
0,0,1322.15285429724,47892.889984568705
0,0,673.747681225898,25013.063140256098
1,0,1135.04734947211,48982.225852038
0,1,509.61294011827204,21928.910990400902
0,0,113.669024032811,38513.3322894258
0,1,560.431764396497,24511.210213923798
0,0,1163.73601016216,32467.7480420105
0,0,133.508914180283,49516.3408273916
0,0,897.4202656577721,36296.7481384119
0,1,793.562784376054,13446.0562906254
0,0,942.786853642612,27736.6451197432
0,0,953.807008362411,40908.4061180661
0,0,814.243678946983,29631.1100659498
0,0,1387.70446873637,26863.1723272568
0,1,601.345719044377,15897.1379986349
0,0,656.52270125347,34229.3741032096
0,1,1790.54409245898,21938.2092322296
1,1,1925.9827948119198,17763.3503033729
0,0,0.0,16834.8027078641
0,0,310.118642459262,31445.7710846884
0,1,956.720391942074,14464.8073831659
0,0,205.17319784937698,47284.2535051627
0,1,1572.80377803434,24557.352113832003
0,1,1455.68418242228,14822.8330565636
0,1,1011.4588142946901,28316.7576084851
0,0,413.599005794662,31466.220592534
0,1,0.0,19281.7146572359
0,0,377.193845357772,41901.8473663191
0,0,0.0,51480.3873512327
0,1,0.0,13407.758588235
0,1,527.056085247217,22986.2838213203
0,1,1470.33083426297,15752.681792167099
0,0,776.56835738045,54662.5160004175
0,0,1096.2036683701401,41016.218227376696
0,0,130.45291025962,46094.077150219004
0,0,1331.60730925679,27665.6754702124
0,1,598.081831318484,12385.8240760546
0,0,177.010865081754,53545.0151134357
0,0,937.033052836217,27174.5267042589
0,0,0.0,46581.361783130495
0,1,970.2107314242801,19245.1981577568
0,0,268.87949151698996,48006.150043852096
0,1,708.9778282846919,15968.9165569585
0,0,596.009182737349,32983.5435039705
1,1,1944.6774586210001,13026.0467334358
0,1,1805.2930711196,10405.4266603484
0,0,405.38804384492005,28493.350721898398
0,0,849.129011101001,26970.736094989
0,0,988.4077152723089,32458.7693705721
1,1,2261.84816166666,20030.1651194096
0,0,1221.5997638931801,40865.3128875121
0,0,1057.35640003951,45099.0915945878
0,1,292.300020907307,17321.2271219559
0,1,940.0797320795061,18581.5771825384
0,0,368.19693319928706,32107.6787202062
0,0,703.3860083884939,38419.4138282152
0,0,1018.2212595671699,39893.3028681844
0,0,240.225612056097,25042.4017278854
0,1,446.634847450068,18309.7907377691
0,0,1277.79338062019,35620.1560022537
0,0,519.584026350788,30546.864373817403
0,0,933.5212000549541,40378.4231241276
0,1,1074.5778705566802,18574.3537335753
0,1,1697.75398883114,19021.0677000564
0,0,1240.66470702238,46148.1974680897
0,0,573.584802642977,54427.921147645095
0,0,486.05701396565803,54794.392196154295
0,0,455.348416682872,41378.9971241894
0,0,1110.43993045955,39311.5345181127
0,0,1225.06555248783,49090.369311593495
0,0,286.258242830821,28838.3213087935
0,0,1444.6304769027402,40364.5558777602
0,0,1031.04458789228,38199.0467920706
0,1,382.003276268327,19951.7217195845
0,0,1337.3132659055,41529.5520507843
0,0,463.90181290855,39626.7694268247
0,0,948.777978664131,24094.7864892109
0,0,626.516141890442,49207.001302772005
0,0,350.07156022550004,45354.74618708
1,1,1492.9634210153501,11054.068438575801
0,0,847.6358954949189,33199.3753811158
0,0,241.94073994952004,47843.0797377543
0,0,616.538677802606,31925.1832420121
0,0,733.414845283055,36724.8933064774
0,0,1100.97288154077,50237.2578180061
0,0,665.627833705603,55093.38239870941
0,0,174.935484980574,55044.3700745005
0,0,124.227296928522,51265.5461992287
0,0,344.545009104846,38463.6852600914
0,0,954.9482703043319,42963.6617335514
0,0,1629.32593561974,44911.6435301241
0,0,913.0449190028501,31841.6349702873
0,0,1306.8430233515,49036.741695979006
0,1,2308.8932357928898,19110.2664124636
0,0,1042.42038966929,58234.766470505
0,0,1264.8756264470098,44359.060615152695
0,1,1348.6454558278501,21789.3822247358
0,0,1256.8922884384199,23100.0094995806
0,0,1046.6315534026198,45717.6280506608
0,0,0.0,22535.506356251
0,0,432.655426473308,22986.9317533642
0,0,563.150191515129,43028.597200306
0,0,721.093433921572,41411.143680846
0,0,741.59275976993,24393.3159518231
0,0,1071.3053474038302,19529.0351866058
0,1,1589.63859843754,22541.8920327552
0,0,1194.59757867202,38222.5061057634
0,0,269.587918794174,38650.3460881726
0,1,455.599026268747,20549.1348293718
0,1,795.5407915467171,10257.6724866771
0,0,595.368804329898,31418.8156662782
0,1,539.834793088502,13119.6858549153
1,0,1322.72397902781,23229.9091337731
0,0,1267.2957912867098,36784.8369937151
0,0,1091.9997376942,34704.512288981
0,1,951.785550568645,14354.6348784919
0,1,559.498302110046,16994.5786720969
0,1,1222.14132688581,9080.145700146279
0,1,1026.10449504049,20991.3964273735
0,0,1140.59420875618,25116.6682879217
0,0,556.4448382508,39707.108785156604
0,1,306.610770383547,11511.884220251399
0,0,1271.2509858654598,42533.267664229505
0,0,333.07270829892,61508.7565557497
0,0,1174.5195060021902,23942.2057745183
0,0,473.96143912569903,35133.0704073127
1,1,1724.9632322337302,22170.6873405632
0,1,1056.77065098729,14194.6589987093
0,0,841.7346630047141,38023.3307435185
0,0,590.8781726446421,52977.6419781171
0,1,1070.66636054645,19312.8406016709
0,0,914.972379535741,52871.324365823
0,0,1130.5128989372802,35071.6733795272
1,0,1706.9568408877699,21738.796333610902
0,0,839.325506864637,43909.0039557966
0,1,330.936107888082,21272.3073820023
0,1,762.585019280848,24738.118447560697
0,0,986.818165877003,32386.162358721
0,0,916.0730000880859,42201.8205982355
0,0,1263.67678751621,25695.4813712979
0,0,0.0,42118.196658401204
0,0,441.00878639551803,47707.1251761512
0,0,349.054411370492,46698.0274257906
0,0,423.98547170409597,37979.7853256312
0,1,1295.02971264941,21717.4695488552
0,0,681.724475489414,31153.6375421398
0,0,1153.0213096996902,20586.278109241102
0,0,1470.34259270138,26136.743687945298
0,1,1040.87331114945,12177.038958481398
0,0,1007.2686794319301,28245.320075238702
0,0,667.144583247857,44863.0689857382
0,1,634.679970187067,17023.682864714097
0,0,298.704516620129,39599.6615793386
0,0,909.4842199967301,48358.44096660821
1,1,1737.53781487332,20974.0345941776
0,0,203.26381719314702,46518.1324112585
0,1,0.0,19750.3962215709
0,1,1889.67831898356,14756.9000181625
1,0,1558.4634712215698,41648.326172772
0,0,1201.92753899842,45382.613566051106
0,0,1051.60440723879,47529.217313049805
0,0,641.525383215407,18350.7334185609
0,0,883.9070730447839,41668.1062021513
0,1,953.809047021419,18241.7414386977
0,1,1168.89554505706,14970.870086781
0,0,431.33074010702904,58551.8932582891
0,1,1291.91526301142,17910.0646052095
0,1,335.357947876117,5118.74555143655
0,0,30.8244500988488,35960.6060192327
0,1,1119.23757441914,15214.1156270435
1,1,1812.0799980273603,17962.270159332602
0,0,385.690838730115,44650.7829612035
0,1,651.5500049363491,17743.0656159922
0,0,1717.4950250977802,38791.0576377771
0,1,1181.51322144909,11784.8022592774
0,0,745.279514716451,34704.6202469011
0,1,1453.3097466804902,15183.7292181496
0,1,1333.09747140116,29363.9717414648
0,1,571.8863591397039,15632.7692772291
0,0,494.65322936630895,40377.668359485404
0,0,163.582608502788,58220.78046522901
0,1,1371.46837154538,24248.551961558398
0,0,1129.20265874509,40688.6355917437
0,0,0.0,53663.166680695
0,0,84.8565488441197,53760.4652568516
0,0,681.451239454484,48892.524694234904
0,1,1366.47753375554,11268.7743330454
0,0,82.0884565037652,27357.5999305025
0,0,602.9962260803869,33888.4091879832
0,0,176.32319984023,54798.6987534016
0,1,713.7991564683169,20676.9051858148
0,0,137.724616656813,44747.3276836455
0,0,159.97347308844,30567.8013137362
1,1,1956.9239058978799,15574.389976252
0,0,183.576382191855,51149.281572877
0,0,975.335484892047,50751.0385898927
0,0,0.0,44216.9293776847
0,0,424.285797016623,35675.7411016182
0,0,1477.66920681625,42011.8079623361
0,1,1211.36364809966,14186.388665094599
0,0,903.5493047303619,46971.5621697052
0,1,1076.23358719821,18096.7014811134
0,0,988.6678179711839,28486.339752248903
0,0,1311.08880317964,32797.989915747996
0,0,0.0,40056.692657077
0,0,289.329908276397,45559.1763926521
0,0,22.537175232150503,59536.2756235063
0,1,287.60741325577703,24440.2251953526
0,0,25.8283712126898,22720.094542566498
0,1,725.7933680530499,23202.9639603002
0,1,1137.02831791176,25117.7629744123
0,0,1335.115552174,30115.1549636595
0,0,1193.67697332195,34360.9095002687
0,1,0.0,18162.7704916096
0,0,1047.7233901177601,45181.748595089004
0,0,0.0,48271.8704439342
0,0,327.322508076445,29816.3803207051
0,0,771.6829167350529,38854.2424835777
0,1,873.678652391843,17655.7100333686
0,0,974.907789283596,36763.145968951605
0,0,309.823995175971,28139.625848568197
0,0,286.852326895067,18402.1647545271
0,0,509.852253653762,49345.4256379167
0,1,840.3386900938949,21097.3703069157
0,0,223.68691806152802,23513.295384302
0,0,1407.22457088516,22806.8482142243
0,0,1178.98262547138,45545.16842315059
0,0,1298.48481522487,39143.2919242425
0,0,627.3533533329451,37616.465943813
0,0,907.1697758956059,27631.567795772098
0,0,872.151841558757,40524.3387449511
0,0,620.320355649478,52536.7766460997
0,0,380.33310801283994,30890.073604206602
0,0,1073.16853283521,51668.9608305471
0,0,883.233753978824,32310.745021994302
0,1,1558.21783126298,7364.83007811734
1,0,2023.7336027869396,32094.6278057806
0,1,803.96110476315,13172.8705078849
0,0,1060.2047068750699,27870.155389006803
0,0,869.854539572928,33589.1395470743
0,1,1306.4830309386,13984.785263021202
0,0,1597.89874127005,36524.7162417731
0,0,1351.96246519761,43630.0369164341
0,0,0.0,29475.3813765944
0,0,442.590924942444,38947.3543696336
0,1,963.201198699628,15938.0660973046
0,0,1063.79708720936,41157.3571458083
0,0,214.41156273588402,42758.812820694104
0,0,1258.57639880193,33571.144518039
0,0,506.62715089438905,49068.8708652295
0,0,38.4077852191765,38702.1016770795
0,0,1237.5474004850998,37387.1541539934
0,0,0.0,47437.512236866394
0,0,555.665290924347,46584.7305012296
0,0,747.937523947625,44030.4614912561
0,1,1000.6217678560699,17223.637965174
0,0,773.6729475315669,40427.7419253366
0,0,744.7661996647439,35067.6437229118
0,0,953.1233641654901,51257.1438956213
0,0,998.375769500884,37816.843904052
0,1,1098.95568535445,21025.927456403402
0,0,521.687353906343,48700.153079872696
0,0,82.7303897500606,27627.224081282402
0,0,219.11500315216702,31490.5334213201
0,0,276.379828600186,38721.8679676236
0,1,1180.3638173922197,24063.3127448186
0,0,620.918596651177,39099.3076254565
0,0,414.85756244206397,38030.8246165394
0,0,1389.8905562472698,48689.7303942425
0,1,703.0119004144141,21411.930066558798
0,0,493.549422828412,52241.922158518704
0,1,1351.41154301245,14003.475724432701
0,1,461.78276476853205,17609.830518970903
0,0,143.102261880534,44846.901009428606
0,0,1280.0032337124499,30274.3355978527
0,1,1764.68272962341,17995.7286127654
1,0,1648.4740168088001,55548.2541750171
0,0,0.0,37409.00299116
0,0,610.5977515705999,22635.066474244
0,0,355.148585726055,55634.3306483916
0,1,472.511100780113,19903.892050653
0,0,786.013911427482,52693.9437515261
0,0,772.732074090217,47161.276700309805
0,0,751.297218621075,25013.614074511097
0,0,1433.71078041798,42798.5655127619
0,0,1037.0085986933,36622.7922300473
0,1,1827.13494992165,19616.0097315428
0,0,764.505938856141,37869.2142885917
0,0,589.542016743032,28237.820676853702
0,0,754.127489894913,41341.802604207594
0,0,911.926441504846,41249.2817354287
0,0,311.918278951811,39694.4837314036
0,1,933.287231176741,20694.587784427098
1,0,1374.47471172714,35805.708860939
0,1,322.311954337769,10056.1105453176
0,1,703.8387655201201,19318.0593335456
0,1,534.692906824283,18729.5662404161
0,0,0.0,26626.4858812158
0,0,770.5198985192129,44509.575387985096
0,0,1015.7258813665302,31820.9412716706
0,0,421.146499621363,61655.3480462195
0,0,1125.09140231743,33564.0755500554
0,0,857.380821963549,28755.1807565094
0,0,363.94146251625097,46155.539220007595
0,0,1157.77970145716,32219.831728153502
0,0,993.30255103886,28501.8560064325
0,1,403.459427433934,15333.876288449099
1,1,2134.93448768395,20330.8648725049
0,1,1234.94271600877,26919.1159560062
0,1,805.1042516826531,22174.028892472597
0,0,0.0,41933.095770191605
0,1,157.51404250203998,24506.1868262113
0,0,257.897657222952,39477.031856565096
0,0,1056.9150631565699,53080.5863449038
0,0,0.0,48290.8540329372
0,1,1730.2910812987,19446.6757215789
0,0,694.5007106556881,14150.9143775224
0,0,1546.76052584633,32928.6361255712
0,0,428.66530528679397,45570.790947898604
0,1,1764.5323087932998,18148.5240778253
0,1,1181.9796970175,17223.3672279335
0,0,943.132389752471,30178.7340616488
0,0,0.0,41234.8917498709
0,0,1087.1937668964,54961.288480873605
0,0,14.8209530535119,32320.2655222242
0,0,0.0,47207.050720712694
0,0,836.0105904252181,40178.9346993862
0,0,1494.5211351974401,42280.4078513644
0,1,1318.52895693248,15821.1523474123
0,0,431.127915131931,37772.8047134803
0,0,1335.4735726542099,45847.382110677696
0,0,1141.44217585929,27914.4022527693
0,0,795.1192916074541,38710.3813279163
0,0,1005.4440884864999,40615.342195768
0,0,481.2401635976099,49010.75550573441
0,0,427.340142965323,27260.735464562702
0,1,1157.5939252283001,17996.9033276586
0,0,890.213022886436,43643.5823952575
0,1,1321.32915896267,20302.2194675724
0,0,1167.94362182515,57256.0074063843
0,1,1197.17095276732,10834.111379984599
0,1,922.885355540815,22988.8426517771
0,0,834.711894553582,28553.4718813516
0,1,1264.5869406466802,14649.1550227355
0,0,1603.66522270643,25802.303467605
0,0,838.2760676993179,55082.317526615996
0,1,850.6772791251179,21251.639505372
0,1,1508.30771296294,17645.3050237888
0,0,1272.48057873786,34570.5706624876
0,0,981.839796266037,23636.9763420578
