id,timestamp,url,tweet,replies,retweets,quotes,likes
1131648787418685440,2019-05-23 19:51,https://twitter.com/JoeBiden/status/1131648787418685440,"I’m proud to stand with @SEIU and workers across the country today in the #FightFor15. We must restore the dignity of work and ensure everyone’s treated with respect. That starts with raising the minimum wage to $15, strengthening our unions, and creating safe work environments. https://t.co/Df9rUJe6Ky",225,623,29,2749
1131686241693573121,2019-05-23 22:20,https://twitter.com/JoeBiden/status/1131686241693573121,I know how to make government work — not because I’ve talked or tweeted about it. But because I’ve done it. https://t.co/gHn7DJP4pO,787,1637,133,8832
1132017423312252929,2019-05-24 20:16,https://twitter.com/JoeBiden/status/1132017423312252929,I can promise you this: I will do whatever it takes to make progress on the issues that matter most. https://t.co/Ta7066wGlB,1090,1463,181,8610
1132296512224894976,2019-05-25 14:45,https://twitter.com/JoeBiden/status/1132296512224894976,"Let me make one thing clear, the promise of this nation will not be extinguished on my watch. https://t.co/2v21dxil7K",693,1350,100,7206
1132343069355991040,2019-05-25 17:50,https://twitter.com/JoeBiden/status/1132343069355991040,"With so much happening on the campaign, we want to make sure you’re up-to-date on the latest news. Text JOIN right now to 30330 to make sure you don’t miss a thing!",245,251,58,1380
1132383084446281728,2019-05-25 20:29,https://twitter.com/JoeBiden/status/1132383084446281728,"Across the country, too many families are being left behind. We’ve got to rebuild an inclusive middle class where everybody — regardless of race, gender, religion, ethnicity, sexual orientation, or disability — gets a fair shot. https://t.co/KXmcK0tluD",776,1657,106,7633
1132716782295408646,2019-05-26 18:35,https://twitter.com/JoeBiden/status/1132716782295408646,"I’m running to offer our country a different path. Not back to a past that never was, but to a future that lives up to our founding ideals and fulfills our true promise as a country. If you’re with me, join our campaign today: https://t.co/gnaFCACYrW",756,1455,92,8715
1132770888305303555,2019-05-26 22:10,https://twitter.com/JoeBiden/status/1132770888305303555,"Everybody knows who Donald Trump is, we have to let them know who we are. We choose hope over fear. Truth over lies. And unity over division. https://t.co/X2eLN3xe7M",1368,3856,267,18199
1133010215413080064,2019-05-27 14:01,https://twitter.com/JoeBiden/status/1133010215413080064,"Every #MemorialDay, Jill and I remember those who made the ultimate sacrifice in service of our nation. Our troops are the heart, soul, &amp; spine of America—may we never fail to honor the memory of those who have fallen and ensure their spirit lives on in both our words and deeds.",607,3316,127,20184
1133432497872756737,2019-05-28 17:59,https://twitter.com/JoeBiden/status/1133432497872756737,Teachers like Ronniece are not only educating our children — they’re building the future of our country. https://t.co/Jr1Qf84sfq,233,700,41,3353
1133488485619437568,2019-05-28 21:41,https://twitter.com/JoeBiden/status/1133488485619437568,"I’ve seen firsthand how hard teachers work with little support and few resources. We’ve got to do better. That’s why today, surrounded by America’s teachers, we laid out our plan for educators, students, and our future: https://t.co/d1o4WnDczV. https://t.co/6UxCx8bvjb",813,1288,94,6087
1133531898247045120,2019-05-29 00:33,https://twitter.com/JoeBiden/status/1133531898247045120,"In America, no child’s future should be determined by their zip code, parents’ income, race, or disability. https://t.co/Q43YWyq6K8",22,101,8,381
1133531887203475456,2019-05-29 00:33,https://twitter.com/JoeBiden/status/1133531887203475456,We must invest in our public schools so students can grow into healthy adults and educators can focus on teaching. https://t.co/f6xHzfTq8o,17,87,6,376
1133531875597799425,2019-05-29 00:33,https://twitter.com/JoeBiden/status/1133531875597799425,It’s time we give our educators the pay and dignity they deserve. https://t.co/Hzhr7jZF4t,21,110,11,447
1133531869214060546,2019-05-29 00:33,https://twitter.com/JoeBiden/status/1133531869214060546,"Our plan will increase teacher pay and provide them with the support they deserve. We’ll invest in all children from birth, so that regardless of their zip code, parents’ income, race, or disability they are prepared to succeed in tomorrow’s economy.",448,1257,89,8014
1133531911668867073,2019-05-29 00:34,https://twitter.com/JoeBiden/status/1133531911668867073,It’s our responsibility to provide every middle and high school student a path to a successful career. https://t.co/SlVRJSuw68,21,106,5,653
1133531921122779137,2019-05-29 00:34,https://twitter.com/JoeBiden/status/1133531921122779137,"Our children are our future, it’s time we start investing in them from birth. https://t.co/WkDxxamJlT",157,278,24,2151
1133531926642470913,2019-05-29 00:34,https://twitter.com/JoeBiden/status/1133531926642470913,"There is no doubt in my mind that if we take these steps, no nation on earth will be able to match the United States of America.

To read more about our plan, head to https://t.co/d1o4WnDczV.",179,288,22,1908
1133818793891913728,2019-05-29 19:34,https://twitter.com/JoeBiden/status/1133818793891913728,"We had a great first day in Texas! Thank you to @rweingarten and @AFTunion for the discussion on how we improve our education system. It's time we increase teacher pay and ensure that no child’s future is determined by their zip code, parents’ income, race, or disability. https://t.co/qnghcHg2Y9",184,297,25,2126
1133882123276967936,2019-05-29 23:45,https://twitter.com/JoeBiden/status/1133882123276967936,Our motivated students make me believe America’s best days are still ahead. Thank you to Mayor @Mike_Rawlings and @SPARKDallas for a great afternoon. https://t.co/vqKIVQu7I4,149,253,17,1531
1134181199918841856,2019-05-30 19:34,https://twitter.com/JoeBiden/status/1134181199918841856,"South Carolina would be lucky to have @harrisonjaime representing them in the Senate. He has the character, intelligence, and integrity needed to serve his community well. I hope you'll #JoinJaime. https://t.co/Nal3ctZ06A",131,1930,65,7920
1134211380377260037,2019-05-30 21:34,https://twitter.com/JoeBiden/status/1134211380377260037,"We’ve got to invest in every child — regardless of zip code or race or parents' income. In a Biden Administration, we’ll provide high-quality, universal pre-K for all three- and four-year-olds to ensure every kid gets a fair shot.

Read the full plan: https://t.co/d1o4WnDczV https://t.co/aKBwTe8bJO",178,279,19,1364
1134241402525749259,2019-05-30 23:33,https://twitter.com/JoeBiden/status/1134241402525749259,"@KamalaHarris @DrBiden Thank you @KamalaHarris from me, Jill, &amp; all the Bidens for your kind remembrance of Beau today. 

My dad used to say that you know you are a success as a parent when you turn &amp; look at your child &amp; realize they turned out better than you — I'm so proud of the man Beau became.",195,1423,50,18119
1134248373744164865,2019-05-31 00:01,https://twitter.com/JoeBiden/status/1134248373744164865,Jill and I were honored to join today’s Memorial Day service in Delaware. We must remember the brave women and men — and their families — who gave everything in service to our nation. https://t.co/h1B0JMNzT4,136,295,13,2535
1134255673410064384,2019-05-31 00:30,https://twitter.com/JoeBiden/status/1134255673410064384,"Thad Cochran was a friend and a true patriot in every sense of the word. Jill and I are sending our condolences to Thad’s family, he will be sorely missed.",85,192,3,1787
1134498619778899968,2019-05-31 16:35,https://twitter.com/JoeBiden/status/1134498619778899968,"Every day, we’re witnessing the Trump Administration attack the hard fought progress made by the LGBTQ community. We can't go backwards. It's up to all of us to stand up to these injustices. I'm looking forward to joining @HRC tomorrow to talk about the work that remains. https://t.co/3LaNNrlQ6r",169,529,13,2914
1134521171721052164,2019-05-31 18:05,https://twitter.com/JoeBiden/status/1134521171721052164,"One in five children experience mental health challenges, but too many don’t get help. My plan doubles the number of mental health professionals in schools to ensure every student gets the support they need.

Read the full plan here: https://t.co/d1o4WnDczV https://t.co/03B7c9Zza7",201,679,39,3235
1134581569786695681,2019-05-31 22:05,https://twitter.com/JoeBiden/status/1134581569786695681,America’s teachers have been forced to make ends meet with too little pay and too few resources. That changes with a Biden Administration. We’ll finally support our educators with the pay and dignity they deserve. https://t.co/Rvl0MkS0XF,376,1128,69,5532
1134644168658231297,2019-06-01 02:13,https://twitter.com/JoeBiden/status/1134644168658231297,11 innocent lives cut down. 11 more futures denied. When will we finally say enough is enough? It’s long past time to hold our leaders accountable. Jill and I are heartbroken that more American families are suffering tonight in Virginia Beach.,1632,3610,272,23675
1134922883191508995,2019-06-01 20:41,https://twitter.com/JoeBiden/status/1134922883191508995,"Pride is about standing up to the voices of injustice and discrimination and declaring that everyone has the right to live proud, open, and free. It's about love. We join the LGBTQ community in celebration and remember the fight is not over. We march on. Happy #PrideMonth",226,1571,57,8777
1134937162452017152,2019-06-01 21:38,https://twitter.com/JoeBiden/status/1134937162452017152,"Gun violence occurs every day across America. Enough is enough.
Not every life lost makes national headlines, but it's just as painful for those left behind. This is an epidemic plaguing our communities &amp; destroying our children’s futures. We must act now. https://t.co/PYAHoAFmjQ",379,853,47,3246
1135015405859299329,2019-06-02 02:48,https://twitter.com/JoeBiden/status/1135015405859299329,"Thank you @HRC for having me tonight in Columbus. At a time when we’re seeing the forces of hate and intolerance push back on the progress we’ve made, your courage and grit gives me hope. I will always stand beside you as we fight for equality. https://t.co/NKh1oWWuKp",368,1116,41,6309
1135198225890193408,2019-06-02 14:55,https://twitter.com/JoeBiden/status/1135198225890193408,"I’m looking forward to traveling to New Hampshire this week to talk to voters about my plans for our country. 

RSVP to join us in Berlin or Concord today: https://t.co/VfNnVHbcqP",384,526,36,3235
1135575368050577408,2019-06-03 15:54,https://twitter.com/JoeBiden/status/1135575368050577408,"Happy birthday to the love of my life and the life of my love, @DrBiden. Jilly, I love you. https://t.co/WFwlUCuowv",871,1812,137,27647
1135606069722460160,2019-06-03 17:56,https://twitter.com/JoeBiden/status/1135606069722460160,"We have a major problem with educational inequality and we need to tackle it head on. In a Biden Administration, we’ll triple Title I funding — creating a historic investment in schools serving a high proportion of children from low-income families. https://t.co/14A6BoG428",313,558,37,3118
1135848669918486529,2019-06-04 10:00,https://twitter.com/JoeBiden/status/1135848669918486529,"We are in a climate emergency and we must take drastic action now to address it. So today, I’m announcing my plan for a Clean Energy Revolution and Environmental Justice.

https://t.co/FbsOsyQkIo https://t.co/SBDrdiFu2C",2452,2157,422,8940
1135934101549174784,2019-06-04 15:39,https://twitter.com/JoeBiden/status/1135934101549174784,"Today, President Trump denies the evidence in front of his own eyes, hides climate science produced by his own administration, and actively works to roll back what progress we have already made.

It’s reckless, it’s irresponsible, and it’s unacceptable. https://t.co/3r9TqKKqGQ",110,211,9,668
1135935107041300482,2019-06-04 15:43,https://twitter.com/JoeBiden/status/1135935107041300482,"Science tells us that how we act, or fail to act, in the next 12 years will determine the very livability of our planet. As president, I will use every authority available to me to drive progress.

I will accept no half-measures.
https://t.co/Fn5XTDtfQZ",86,172,8,668
1135936833848786945,2019-06-04 15:50,https://twitter.com/JoeBiden/status/1135936833848786945,"We’re going to make record-breaking investments in research and development and zero-carbon technologies so that America is the engine of the world’s clean economy.

The United States will be a 100% clean-energy economy with net-zero emissions by 2050.

https://t.co/Fn5XTDtfQZ https://t.co/ypw4o7rozG",84,179,18,577
1135939218302222338,2019-06-04 15:59,https://twitter.com/JoeBiden/status/1135939218302222338,"This initiative will create new, good-paying jobs all across the clean economy in the United States of America. It’s an enormous opportunity.

https://t.co/2sXQy4kQ1J https://t.co/jMzUjmXwoV",57,141,7,450
1135940944879128576,2019-06-04 16:06,https://twitter.com/JoeBiden/status/1135940944879128576,"We’ll hold polluters accountable for the damage they've caused—particularly in low-income communities and communities of color.

https://t.co/XZ0tkRzgl2 https://t.co/irrXklh9PF",83,152,13,535
1135942834194964488,2019-06-04 16:14,https://twitter.com/JoeBiden/status/1135942834194964488,"I will rejoin the Paris Climate Accord on Day One. But that’s not sufficient.

I’ll immediately get to work leading a diplomatic initiative to get every nation to go beyond their initial commitment—to push our progress further, and faster.

https://t.co/Fn5XTDtfQZ https://t.co/x8X0qhu8qZ",98,182,17,682
1135943828274327557,2019-06-04 16:18,https://twitter.com/JoeBiden/status/1135943828274327557,"We need to dramatically accelerate our worldwide effort to meet the intensity of the challenge we face. I hope you'll read my full plan to tackle the climate emergency and environmental injustices: 
https://t.co/XJsdFWUo9j",100,211,11,1140
1135944335738966016,2019-06-04 16:20,https://twitter.com/JoeBiden/status/1135944335738966016,"Making these revolutionary changes is going to take an incredible commitment at all levels, but I know we can meet this challenge.

Because this is what America does best—solving big problems, with big ideas. If you agree, please sign your name here: https://t.co/Fn5XTDtfQZ",122,185,8,990
1135982348741332992,2019-06-04 18:51,https://twitter.com/JoeBiden/status/1135982348741332992,Today is the anniversary of China's brutal crackdown in Tiananmen Square. Authorities tried to stop peaceful calls for political change with rifles &amp; tanks. The courage of the Tiananmen generation hasn't been silenced &amp; still inspires the fight for freedom and justice worldwide.,137,556,26,3027
1135982349424963585,2019-06-04 18:51,https://twitter.com/JoeBiden/status/1135982349424963585,"China’s continuing oppression of its own people, especially the abuse and internment of more than one million Uyghurs, is one of the worst human rights crises in the world today. It can’t be ignored. Human rights must be at the core—not periphery—of our engagement in the world.",152,235,32,1634
1135992455931813888,2019-06-04 19:31,https://twitter.com/JoeBiden/status/1135992455931813888,"Estamos enfrentando una emergencia climática y debemos tomar medidas drásticas ya. Por eso, hoy, estoy anunciando mi plan para una Revolución de Energía Limpia y Justicia Ambiental. https://t.co/QcC4JKSkvj",110,137,13,603
1136035902306865152,2019-06-04 22:24,https://twitter.com/JoeBiden/status/1136035902306865152,"As the sun sets around the world, Jill and I want to extend our warmest wishes to those marking the end of Ramadan. May your celebrations be filled with family and joy. #EidMubarak",192,442,26,4134
1136348713595654146,2019-06-05 19:07,https://twitter.com/JoeBiden/status/1136348713595654146,"Spent yesterday afternoon in Plymouth, NH, discussing how we build our Clean Energy Revolution. Under our bold new plan, the United States will be a 100% clean-energy economy with net-zero emissions by 2050.

Read more here: https://t.co/FbsOsyQkIo https://t.co/DAtLNjqdfI",131,150,7,809
1136393508648972288,2019-06-05 22:05,https://twitter.com/JoeBiden/status/1136393508648972288,We had a great few days on the campaign trail in New Hampshire. Thank you to everyone who came out to join us! I look forward to being back soon. https://t.co/oQA6EhBT5f,135,191,17,1246
1136407853479202816,2019-06-05 23:02,https://twitter.com/JoeBiden/status/1136407853479202816,"We can’t afford four more years of President Trump attacking the progress we’ve made on climate change. On day one as president, I’ll take the bold action necessary to tackle this crisis head on. https://t.co/PTXHzn1PXM",871,1048,89,6925
1136662796073152519,2019-06-06 15:55,https://twitter.com/JoeBiden/status/1136662796073152519,"75 years ago, far from home, on those bloody beachheads of Normandy, thousands of brave young Americans risked everything to prove that freedom, justice, and democracy would never bend before the forces of fascism and intolerance.",107,535,18,3611
1136662796974854144,2019-06-06 15:55,https://twitter.com/JoeBiden/status/1136662796974854144,"With uncommon courage and unfailing honor, Allied forces claimed the first few feet in the drive to turn back an empire born of hatred and prevent it from consuming Europe. They did it not for personal posterity or political gain, but simply because there was no other choice.",9,52,0,261
1136662798199660544,2019-06-06 15:55,https://twitter.com/JoeBiden/status/1136662798199660544,We will never forget what the conviction and mettle of those young patriots achieved—for all of us.,14,50,2,261
1136662798904303617,2019-06-06 15:55,https://twitter.com/JoeBiden/status/1136662798904303617,Their valor cemented in history their place of honor and it planted the seeds of what would grow to become the greatest military alliance in the history of the world—one that would preserve the peace and extend the hard won gains of democracy for their children and grandchildren.,32,160,2,1545
1136662800493924352,2019-06-06 15:55,https://twitter.com/JoeBiden/status/1136662800493924352,"Today, we honor all those who answered duty’s call on June 6, 1944, not only in memorials and remembrances, but in recommitting ourselves to the urgent task of defending those values for which they fought and so many died.",67,211,4,1783
1136798174855610368,2019-06-07 00:53,https://twitter.com/JoeBiden/status/1136798174855610368,"Women’s rights and health care are under assault in a way that seeks to roll back every step of progress we’ve made over the last 50 years. If I believe health care is a right, as I do, I can no longer support an amendment that makes that right dependent on someone’s zip code.",2447,1870,511,11749
1137118388826890240,2019-06-07 22:05,https://twitter.com/JoeBiden/status/1137118388826890240,"I know how to beat the NRA because I’ve done it before - twice. I shepherded through the passage of the Brady background check bill in 1993, and bans on assault weapons and high-capacity magazines in 1994. As president, I will defeat the NRA again.",151,234,19,1901
1137118387413426178,2019-06-07 22:05,https://twitter.com/JoeBiden/status/1137118387413426178,We can’t let a special interest group dictate the safety of the rest of the country. That’s why defeating the NRA is a key element of our education policy we introduced last week.,84,172,7,1565
1137118386515775488,2019-06-07 22:05,https://twitter.com/JoeBiden/status/1137118386515775488,"We will be rolling out policies to reduce gun violence in the coming months, but it’s clear we need to: 
- Close the loophole that allows individuals to buy guns online or at gun shows without a background check.
- Ban the sale of assault weapons and high-capacity magazines.",45,55,6,247
1137118385769197568,2019-06-07 22:05,https://twitter.com/JoeBiden/status/1137118385769197568,There are actions that Congress can take right now if they were to listen to the majority of the American people who want to see our government take action to stop gun violence.,22,31,4,137
1137118382245974020,2019-06-07 22:05,https://twitter.com/JoeBiden/status/1137118382245974020,"Today is #NationalGunViolenceAwarenessDay. Our team, and people across the country, are wearing orange in remembrance of the countless lives that have been cut short by senseless acts of gun violence in America.",173,346,23,2626
1137118384905211904,2019-06-07 22:05,https://twitter.com/JoeBiden/status/1137118384905211904,We don't need to convince the American public that common-sense measures to reduce gun violence are a good idea. 2 in 3 people believe that we need stricter gun laws.,16,35,3,143
1137118384045404161,2019-06-07 22:05,https://twitter.com/JoeBiden/status/1137118384045404161,This is politics at its worst. We should all feel safe to walk the streets of our own cities and towns. Our workers should feel safe at work. Our students should always feel safe at school.,15,29,2,136
1137118383311327236,2019-06-07 22:05,https://twitter.com/JoeBiden/status/1137118383311327236,We need action. But the NRA and gun manufacturers have such a firm grip on Republicans in Congress that they refuse to consider common-sense gun reforms.,18,35,1,136
1137143450372120577,2019-06-07 23:45,https://twitter.com/JoeBiden/status/1137143450372120577,"This campaign is about listening to communities and working with them to find solutions to the issues on their minds. Yesterday we held a roundtable to do just that.

Thank you to everyone who shared their stories with me in Atlanta. https://t.co/xSyn19iT7L",312,250,36,1484
1137372459311751168,2019-06-08 14:55,https://twitter.com/JoeBiden/status/1137372459311751168,"Make no mistake, how we act in the next 12 years will determine the very livability of our planet. We’ll make the largest investment in American history to tackle the climate emergency head on and protect our planet for future generations. https://t.co/XJsdFWUo9j",506,827,77,4395
1137415744633954310,2019-06-08 17:47,https://twitter.com/JoeBiden/status/1137415744633954310,"Iowa, we’re heading your way next week and hope to see you there! Go to https://t.co/r0RlGWdvLe to RSVP to an event in your community.",195,216,22,1258
1137427069355339776,2019-06-08 18:32,https://twitter.com/JoeBiden/status/1137427069355339776,"Across America, mayors are stepping up and leading the way on combating climate change. Thank you to @MartyForBoston for showing me the innovative work Boston is doing to protect the city from rising sea levels and increased flooding. https://t.co/LZKp6WNWlj",110,190,12,920
1137512532845969409,2019-06-09 00:11,https://twitter.com/JoeBiden/status/1137512532845969409,The Bidens are celebrating my daughter Ashley’s birthday today. @DrBiden and I are so proud of everything she has accomplished and can’t wait to see what she achieves in the years ahead. https://t.co/XlUZHSBMKp,171,322,16,4891
1137521124793823232,2019-06-09 00:45,https://twitter.com/JoeBiden/status/1137521124793823232,"Happy #BestFriendsDay to my friend, @BarackObama. https://t.co/JTd1t7NtyL",10208,9941,5391,85519
1137536458770780160,2019-06-09 01:46,https://twitter.com/JoeBiden/status/1137536458770780160,"Happy birthday to one of the strongest people Jill and I know, @GabbyGiffords. You are an inspiration to so many people. Your courage and your advocacy have made our country a better place.",143,710,14,7661
1137786437108228096,2019-06-09 18:20,https://twitter.com/JoeBiden/status/1137786437108228096,"As president, I’ll lead America to become the world’s clean energy superpower.

https://t.co/FbsOsyQkIo https://t.co/rzeIcuW9BW",355,389,40,2361
1137818649207721984,2019-06-09 20:28,https://twitter.com/JoeBiden/status/1137818649207721984,"Jill &amp; I were thrilled to be there today to watch our amazing granddaughter Maisy graduate. Maisy, you make us so proud &amp; we can’t wait to see what you do next with your talent, smarts, dedication and kindness. The future is yours, and Nana &amp; Pop will always be right behind you. https://t.co/zj80Kee4l3",569,1067,83,17653
1138091446945214464,2019-06-10 14:32,https://twitter.com/JoeBiden/status/1138091446945214464,"President Trump’s decision to abandon the #ParisAgreement wasn't just reckless—it abdicated our leadership on the world stage and threatened the future of our planet.
 
On day one, I’ll rejoin the Agreement and rally the world to push our progress further. https://t.co/0Wxk0RIYvs",442,916,61,4577
1138146307921465346,2019-06-10 18:10,https://twitter.com/JoeBiden/status/1138146307921465346,It was great to be back in Atlanta! Thank you to Mayor @KeishaBottoms for showing me around town and for your work expanding opportunity to every corner of the city. https://t.co/kmhmeN5lHm,153,228,19,1552
1138215765843283969,2019-06-10 22:46,https://twitter.com/JoeBiden/status/1138215765843283969,I'm headed to eastern Iowa this week to talk with voters about our vision for the future. Head to https://t.co/r0RlGWdvLe to RSVP to an event in your community.,425,334,44,1858
1138504076788936706,2019-06-11 17:51,https://twitter.com/JoeBiden/status/1138504076788936706,"Hey everyone, @TeamJoe here. We’re taking over to keep you in the loop on our event in Ottumwa, Iowa. Stay tuned! #TeamJoe",314,242,34,2073
1138505090275389442,2019-06-11 17:55,https://twitter.com/JoeBiden/status/1138505090275389442,"When it comes to President Trump’s tariff war with China, one thing is clear: America’s farmers and manufacturers are getting crushed – no one knows that better than Iowa. 

To Trump, the people getting hurt are just pawns in his game. #TeamJoe",66,97,7,318
1138505405284409349,2019-06-11 17:56,https://twitter.com/JoeBiden/status/1138505405284409349,Tune in here: https://t.co/4rTMVjJzyb,225,145,23,576
1138505591742259202,2019-06-11 17:57,https://twitter.com/JoeBiden/status/1138505591742259202,"He thinks he’s being tough. Well, it’s easy to be tough when someone else is feeling the pain. How many farmers across Iowa and across this nation are facing the prospect of losing their business, of losing their farm because of Trump’s tariffs? #TeamJoe",86,144,9,500
1138506137697959939,2019-06-11 17:59,https://twitter.com/JoeBiden/status/1138506137697959939,"Trump doesn’t get the basics. He thinks his tariffs are being paid by China. Any freshman econ student could tell you that the American people are paying his tariffs.

The cashiers at Target see what’s going on – they know more about economics than Trump. #TeamJoe",155,248,23,1105
1138506630289678401,2019-06-11 18:01,https://twitter.com/JoeBiden/status/1138506630289678401,We can’t afford four more years of an administration that gambles with the livelihoods of American families. Working families deserve a president who is fighting for them. #TeamJoe,370,298,38,1995
1138511521800249344,2019-06-11 18:21,https://twitter.com/JoeBiden/status/1138511521800249344,Thank you for following along this afternoon! Follow @TeamJoe to keep up with everything happening on the campaign. #TeamJoe,110,108,6,991
1138517503909306368,2019-06-11 18:45,https://twitter.com/JoeBiden/status/1138517503909306368,Good luck to the @USWNT as they kick off their first game of the Women’s World Cup. @DrBiden and I will be rooting for you! We have no doubt you’ll make our country proud. #OneNationOneTeam https://t.co/BCtOFAtSRt,125,189,15,1388
1138536524381851648,2019-06-11 20:00,https://twitter.com/JoeBiden/status/1138536524381851648,President Trump is bringing his secret one page agreement with Mexico to Iowa. The Iowans being crushed by his tariffs would like to see it.,1126,2282,177,10526
1138588219866378240,2019-06-11 23:26,https://twitter.com/JoeBiden/status/1138588219866378240,"Tomorrow, we’re heading to Clinton, Iowa, and hope to see you there! RSVP at https://t.co/MwCakzlMdm and spread the word to family and friends.",345,388,31,1937
1138614392508100608,2019-06-12 01:10,https://twitter.com/JoeBiden/status/1138614392508100608,President Trump thinks his tariffs are being paid by China. Just like he thinks Mexico is building the wall.,2597,6114,473,33409
1138877722682363904,2019-06-12 18:36,https://twitter.com/JoeBiden/status/1138877722682363904,"Three years later, the horrific attack on Pulse Nightclub still shakes our nation to the core. A night that should have been a celebration of love and life was cut short by unspeakable terror. Today, we remember those we lost — including so many in the LGBTQ community. https://t.co/vdNyZEjlRr",98,573,18,4186
1138877726692188160,2019-06-12 18:36,https://twitter.com/JoeBiden/status/1138877726692188160,"Prayers are not enough to end these senseless mass shootings. This violence is not normal. As a country, we have a moral obligation to do everything in our power to stop the gun violence epidemic.",227,392,20,3249
1138891429026177024,2019-06-12 19:30,https://twitter.com/JoeBiden/status/1138891429026177024,"Our 9/11 first responders represent the best of our country — selflessly rushing into danger to save others. We owe them so much, and the least we can do is provide the health care and benefits they deserve. 

Thank you, Jon Stewart, for continuing to have their backs. https://t.co/AHvAupqIyc",176,904,35,5721
1138906064647327744,2019-06-12 20:29,https://twitter.com/JoeBiden/status/1138906064647327744,"Today in 1967, the Supreme Court struck down interracial marriage bans in Loving v. Virginia—a decision that inched us closer to our founding ideals of equality, equity, &amp; fairness.

The decision reminds us progress doesn’t happen on its own—every generation has to fight for it.",227,510,28,3039
1138937521545420800,2019-06-12 22:34,https://twitter.com/JoeBiden/status/1138937521545420800,We had a great day in Iowa talking about how we rebuild the backbone of our country — the middle class. Thank you to everyone who came out to join us! https://t.co/49jUzP89F1,390,292,34,1965
1138982419527327745,2019-06-13 01:32,https://twitter.com/JoeBiden/status/1138982419527327745,President Trump is once again welcoming foreign interference in our elections. This isn’t about politics. It is a threat to our national security. An American President should not seek their aid and abet those who seek to undermine democracy.,7871,9761,1443,43852
1139188173131591685,2019-06-13 15:10,https://twitter.com/JoeBiden/status/1139188173131591685,"I have nothing against Amazon, but no company pulling in billions of dollars of profits should pay a lower tax rate than firefighters and teachers. We need to reward work, not just wealth. https://t.co/R6xaN3vXGT",1437,1796,311,8641
1139212081314422784,2019-06-13 16:45,https://twitter.com/JoeBiden/status/1139212081314422784,"Had great pancakes and great conversation at Tasty Cafe in Eldridge before heading to Clinton Community College for our final event this trip. Thank you for a great few days, Iowa! https://t.co/gONhYR1gRf",218,188,15,1368
1139360810738704384,2019-06-14 02:36,https://twitter.com/JoeBiden/status/1139360810738704384,Every worker in this country deserves the dignity that comes with fair wages and benefits — and the right to collectively bargain. I’m proud to stand with Detroit security officers today as they fight for a $15 minimum wage and union rights. #OneDetroit,414,664,42,4120
1139473225342214144,2019-06-14 10:02,https://twitter.com/JoeBiden/status/1139473225342214144,"Donald Trump doesn’t think it matters if candidates accept damaging intel on their opponent from a foreign government. He’s dead wrong.

That’s why I’m signing the Pledge for Election Integrity. I refuse to help those who seek to undermine our democracy. https://t.co/Zw7DKYXc1h https://t.co/3NGezt58hx",4069,3767,456,17180
1139543628408328192,2019-06-14 14:42,https://twitter.com/JoeBiden/status/1139543628408328192,This is simple. No candidate running for office should help foreign governments undermine our democracy. That includes the sitting President of the United States. Our elections should be decided by the American people — not Vladimir Putin.,495,751,46,4803
1139563899533946880,2019-06-14 16:03,https://twitter.com/JoeBiden/status/1139563899533946880,"The extraordinary bravery shown by hundreds of thousands in Hong Kong, marching for the civil liberties &amp; autonomy promised by China is inspiring. And the world is watching. All of us must stand in support of democratic principles and freedom.",200,522,33,2773
1139916723748950016,2019-06-15 15:25,https://twitter.com/JoeBiden/status/1139916723748950016,"In America, no child’s future should be determined by their zip code, parents’ income, race, or disability. In a Biden Administration, we’ll invest in our students, schools, and educators to ensure every kid gets a fair shot.

Read the plan here: https://t.co/d1o4WnUNrt",446,844,53,4456
1139960764016365569,2019-06-15 18:20,https://twitter.com/JoeBiden/status/1139960764016365569,"This country wasn’t built by Wall Street bankers, CEOs, or hedge fund managers. It was built by the American middle class. It’s time we recognize that.

We’ve got to build an economy and a tax code that rewards work, not just wealth.",2160,2454,1136,14275
1140197324917895168,2019-06-16 10:00,https://twitter.com/JoeBiden/status/1140197324917895168,"As my father believed, there’s no higher calling for a woman or a man than to be a good mother or a good father. Happy Father’s Day to all the dads out there who work every day to help raise their children—and all our children—to be honorable, generous, kind young men and women. https://t.co/6B8hbfOIft",426,1429,74,14518
1140285403552997379,2019-06-16 15:50,https://twitter.com/JoeBiden/status/1140285403552997379,"Good luck to the @USWNT as they take on Chile! 

As we cheer them on in the World Cup, we must support their fight off the field for equal pay. In 2019, it’s past time we close the pay gap and ensure women get paid as much as men. #OneNationOneTeam https://t.co/bJQZm2aQMv",251,239,52,1453
1140373232207507456,2019-06-16 21:39,https://twitter.com/JoeBiden/status/1140373232207507456,"7 years ago, @BarackObama and I offered security to DREAMers, young people brought here as kids who only know America as home. Trump is trying to break our country's promise to them &amp; continues to threaten their status.

DREAMers are Americans. It’s time we kept our word to them.",1144,2248,171,15249
1140692334855774209,2019-06-17 18:47,https://twitter.com/JoeBiden/status/1140692334855774209,"Four years ago, a white supremacist walked into ""Mother Emanuel"" and gunned down nine brave souls, including my friend Clementa Pinckney. It's not enough to remember them. We have to fight for them. We are in a battle for the soul of this nation.",360,2028,75,11629
1140710957645275136,2019-06-17 20:01,https://twitter.com/JoeBiden/status/1140710957645275136,"Today, I took @EricHolder's @demredistrict pledge to support #FairMaps. For too long, gerrymandering has allowed politicians to pick who they represent. That’s wrong. I’m committed to fair redistricting where elected officials are accountable to those they represent.",93,271,24,1460
